# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8494666525198031,4.956125073994171,-34.39152405735265,0,2.5,1.3388968685753253,180.0,0.0,0.018877662158299145
 0.12547495900828803,1.8657064950363764,4.9450089501339916,-34.39152405735265,0.31368739752072006,2.5,1.3388968685753253,-179.9976313261145,28.995964288790297,0.13611835420807447
 0.17767693909277896,1.8823195086961426,4.9342706064370025,-32.8778773070186,0.4441923477319474,2.5000000000000004,1.3045426118650365,-179.99052567849898,36.855624236882136,0.2943163959920679
 0.21791084873079491,1.8993018468241227,4.923906564233256,-31.39503145181922,0.5447771218269872,2.499999999999999,1.2688126271672528,-179.97868417921765,42.568868823778075,0.4863141133924132
 0.2519947475539447,1.916649662745337,4.913913344852806,-29.944118433813628,0.6299868688848616,2.499999999999997,1.2320194935969395,-179.96210869818051,46.97605949140802,0.705829986097911
 0.28218168456713905,1.9343591097848056,4.904287469625708,-28.526055084818424,0.7054542114178475,2.500000000000001,1.1944588225208863,-179.94080185284815,50.445903053246795,0.9486089777539127
 0.3096269709182884,1.952426341267549,4.895025459882013,-27.14155283027975,0.7740674272957209,2.500000000000001,1.1564060533985034,-179.91476700781843,53.18771603062976,1.2114620613666547
 0.33501673301165813,1.9708475105185876,4.886123836951776,-25.79112937397235,0.8375418325291452,2.499999999999998,1.1181141859720434,-179.88400827429518,55.33846828668439,1.491849512527716
 0.3587977944111222,1.9896187708629418,4.87757912216505,-24.475121861894415,0.8969944860278053,2.4999999999999987,1.0798123753391902,-179.848530509439,56.99647835240828,1.7876692011052073
 0.3812802502334318,2.0087362756256324,4.869387836851888,-23.19370105530917,0.9532006255835793,2.4999999999999987,1.0417052928970638,-179.80833931560025,58.237002178791556,2.097136362796977
 0.40268957628509705,2.0281961781316786,4.861546502342346,-21.94688608739188,1.0067239407127424,2.5,1.0039731429782535,-179.76344103943433,59.12032816477931,2.418709424770009
 0.42319566437772116,2.0479946317061017,4.854051639966474,-20.73455942998007,1.0579891609443026,2.4999999999999973,0.9667722202263435,-179.71384277089953,59.696344437445234,2.7510411216303243
 0.44293016719386086,2.0681277896739223,4.846899771054328,-19.556481752566064,1.107325417984652,2.5000000000000013,0.9302358939637908,-179.6595523421374,60.00728806440962,3.092944443814713
 0.4619974401347934,2.0885918053601595,4.84008741693596,-18.412306412596806,1.1549936003369832,2.4999999999999987,0.8944759134087786,-179.60057832623605,60.089492632536185,3.4433677539770122
 0.48048175401221616,2.109382832089835,4.833611098941424,-17.30159337004192,1.20120438503054,2.499999999999997,0.8595839371286612,-179.53693003587614,59.97455494867081,3.8013758266560096
 0.49845222500233854,2.130497023187969,4.827467338400775,-16.223822370191332,1.246130562505846,2.500000000000003,0.8256332028851675,-179.46861752186066,59.69015076611828,4.166134869042346
 0.5159662884272737,2.151930531979581,4.8216526566440665,-15.178405283829596,1.289915721068184,2.500000000000006,0.7926802668764795,-179.39565157152742,59.26063092406589,4.536900317747605
 0.5330722107632861,2.173679511789692,4.816163575001349,-14.164697533659425,1.3326805269082154,2.5000000000000098,0.7607667543702314,-179.3180437070458,58.707475671204094,4.913006641357762
 0.5498109472339885,2.195740115943322,4.810996614802679,-13.182008569538972,1.3745273680849712,2.5,0.7299210761463643,-179.2358061835973,58.049654492788356,5.2938586430190195
 0.5662175425010554,2.218108497765492,4.80614829737811,-12.229611382882721,1.4155438562526386,2.5000000000000067,0.7001600762460811,-179.14895198744023,57.3039208831382,5.678923922727931
 0.5823222050789915,2.2407808105812217,4.801615144057694,-11.306751072667035,1.4558055126974787,2.4999999999999964,0.6714905862952946,-179.05749483385893,56.48506070466536,6.067726264536516
 0.5981511440708607,2.2637532077155322,4.7973936761714855,-10.41265249282086,1.4953778601771517,2.4999999999999964,0.6439108698873692,-178.9614491649982,55.60610615389546,6.459839782537818
 0.6137272296709427,2.287021842493443,4.793480415049538,-9.546527023480532,1.534318074177357,2.5000000000000107,0.6174119476759318,-178.8608301475826,54.67852322027467,6.854883704597081
 0.629070520905889,2.310582868239975,4.789871882021904,-8.707578517415087,1.5726763022647228,2.500000000000007,0.5919787988643758,-178.75565367052127,53.712377897282664,7.252517703222507
 0.6441986919234174,2.3344324382801487,4.7865645984186385,-7.895008478826883,1.6104967298085437,2.5,0.5675914394636209,-178.64593634239927,52.716484770602776,7.652437703495442
 0.6591273797443552,2.3585667059389843,4.783555085569795,-7.108020534669331,1.647818449360888,2.4999999999999853,0.5442258806706075,-178.5316954888546,51.69854053314045,8.054372112148181
 0.673870470497905,2.3829818245415018,4.780839864805425,-6.345824259763166,1.6846761762447628,2.500000000000011,0.5218549730160449,-178.41294914984235,50.66524431477522,8.458078421914383
 0.688440336950919,2.4076739474127224,4.778415457455584,-5.607638416287567,1.7211008423772978,2.500000000000004,0.5004491435686134,-178.28971607678594,49.622406265352886,8.863340152508101
 0.7028480370924508,2.432639227877665,4.776278384850326,-4.892693666515093,1.7571200927311272,2.499999999999996,0.4799770343410434,-178.1620157296162,48.575045564448814,9.269964094872973
 0.7171034812954045,2.457873819261352,4.774425168319704,-4.200234814815162,1.7927587032385113,2.499999999999992,0.46040605052655936,-178.02986827369836,47.5274788257431,9.677777829457806
 0.7312155739118619,2.483373874888802,4.7728523291937694,-3.5295226317995567,1.8280389347796546,2.499999999999988,0.44170282724981824,-177.89329457664755,46.48339975487617,10.086627492454458
