# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.13,1.55,-29.89551113592282,0,3.0,0.17951624773446218,180.0,0.0,-0.037333774247740883
 0.15808710883580598,2.1624990832760407,1.5313155861681582,-29.89551113592282,0.47426132650741787,2.9999999999999996,0.17951624773446218,179.99409801156725,5.90339741160202,-0.2720513775137196
 0.22316685027201844,2.1948882414983766,1.5129822339892602,-29.511319558780553,0.6695005508160552,2.9999999999999996,0.1820919277070679,179.9763929782613,7.790241067403407,-0.5940785421843544
 0.27283247569688307,2.2271674921095426,1.4949978151388212,-29.1244123639575,0.8184974270906491,3.0,0.18468663548107475,179.9468876959122,9.355705779594286,-0.9917505161131636
 0.31447689281098956,2.259336852552072,1.4773602012923557,-28.73479945007522,0.9434306784329686,3.0,0.18729961823477007,179.90558682374606,10.750263899268214,-1.4548048679233114
 0.35096971825257717,2.291396340268499,1.4600672641253791,-28.342491946148225,1.0529091547577314,3.0,0.18993008176085605,179.85249688364937,12.036500810261078,-1.9767991657089314
 0.38378570969751424,2.323345972701358,1.443116875313406,-27.947502238531712,1.1513571290925426,3.0,0.19257719001431392,179.7876262591391,13.247743113490293,-2.5532505980952536
 0.41380276527262294,2.3551857672931815,1.4265069065319511,-27.549843997249315,1.2414082958178687,3.0,0.19524006476763736,179.7109851940389,14.404198054317094,-3.1808268585448394
 0.44159409347398687,2.3869157414865056,1.4102352294565297,-27.149532201644337,1.3247822804219604,2.9999999999999982,0.1979177852611059,179.62258579086136,15.519163688307758,-3.8569337669343766
 0.4675587037099465,2.4185359127238626,1.3942997157626562,-26.746583165289373,1.4026761111298394,3.0,0.20060938803726674,179.522442008897,16.601900498572476,-4.5794806291882315
 0.49198775057042277,2.4500462984477878,1.3786982371258456,-26.341014560036783,1.4759632517112682,3.000000000000002,0.20331386670965143,179.41056966200992,17.65912864831157,-5.346735767286541
 0.5151015252636693,2.481446916100814,1.3634286652216132,-25.93284543918065,1.5453045757910076,2.999999999999995,0.2060301720268841,179.28698641614054,18.695878566333178,-6.157232136648494
 0.5370715641743872,2.5127377831254756,1.3484888717254737,-25.522096259608258,1.6112146925231612,2.999999999999995,0.2087572118033896,179.15171178651605,19.71600651174705,-7.009702749111922
 0.5580346002982975,2.5439189169643073,1.3338767283129416,-25.10878890288325,1.674103800894892,2.9999999999999893,0.21149385117034575,179.00476713456854,20.722523389837388,-7.903034818621355
 0.5781017610341681,2.574990335059842,1.3195901066595321,-24.692946695166547,1.7343052831025036,2.9999999999999947,0.21423891272522858,178.84617566456208,21.71781327173475,-8.83623619349163
 0.5973648546077968,2.605952054854614,1.3056268784407603,-24.274594425898524,1.7920945638233894,2.9999999999999885,0.2169911769694294,178.67596241992817,22.703783641730052,-9.808410148002656
 0.6159007985450387,2.636804093791158,1.2919849153321408,-23.853758365152146,1.847702395635115,3.0,0.21974938272305714,178.49415427931132,23.681971705866015,-10.81873603706694
 0.6337748206419143,2.6675464693120072,1.2786620890091882,-23.430466279583914,1.9013244619257421,3.0000000000000124,0.22251222772863877,178.30077995232452,24.65362148046153,-11.866454171326405
 0.6510428245755548,2.698179198859696,1.2656562711474182,-23.00474744688082,1.9531284737266639,3.0,0.22527836933783407,178.0958699750157,25.619740892313757,-12.950853799609957
 0.6677531722729857,2.7287022998767574,1.2529653334223445,-22.57663266865217,2.0032595168189564,3.0,0.22804642537916955,177.8794567050456,26.581144875430308,-14.07126342494534
 0.6839480498461816,2.759115789805727,1.2405871475094834,-22.14615428163919,2.051844149538544,3.0,0.23081497504997295,177.65157431657843,27.538488439248336,-15.227042904220422
 0.699664530268472,2.789419686089138,1.2285195850843484,-21.713346167224277,2.0989935908054154,3.000000000000007,0.23358256003186117,177.41225879488488,28.492292431501,-16.417576932789657
 0.7149354113035439,2.8196140061695236,1.2167605178224554,-21.278243759086344,2.1448062339106313,3.0000000000000147,0.2363476856651648,177.1615479306601,29.442963878257203,-17.642269620210932
 0.729789884239609,2.849698767489419,1.2053078173993192,-20.840884048999232,2.1893696527188267,3.0,0.23910882233003444,176.89948131405592,30.39081225165232,-18.900539936861588
 0.7442540734394998,2.879673987491358,1.194159355490454,-20.40130559065297,2.232762220318499,3.0000000000000075,0.24186440689353617,176.62610032842906,31.33606263250976,-20.191817864324133
 0.7583514759881703,2.909539683617874,1.1833130037713753,-19.959548501432128,2.275054427964511,3.000000000000008,0.2446128442867914,176.34144814380625,32.27886647772055,-21.515541120975723
 0.7721033231797128,2.9392958733115018,1.1727666339175973,-19.515654462114313,2.316309969539138,2.9999999999999756,0.247352509265828,176.04556971006724,33.219310527190665,-22.87115236287182
 0.7855288802023238,2.968942574014774,1.162518117604636,-19.069666714379693,2.3565866406069707,2.999999999999975,0.2500817482675722,175.73851174984668,34.157424243034754,-24.25809678132447
 0.798645696478511,2.9984798031702264,1.1525653265080054,-18.62163005611602,2.3959370894355323,3.0,0.25279888142012685,175.42032275115608,35.09318609082853,-25.675820034965263
 0.8114698162527176,3.027907578220391,1.1429061323032204,-18.171590834428716,2.4344094487581525,3.0000000000000258,0.2555022046296879,175.0910529597267,36.02652889315431,-27.12376646628063
 0.8240159568882348,3.0572259166078037,1.1335384066657963,-17.719596936325676,2.472047870664704,3.0000000000000178,0.2581899918731554,174.75075437107583,36.95734443861683,-28.60137756270926
